id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,country,city,category
1530,0,0,0,0,0,0,0,0,0,0,6,9,13,13,0,0,0,29,49,65,71,66,51,0,1,0,4
1531,0,0,0,0,0,0,0,0,0,0,35,51,58,51,0,0,0,0,0,0,0,0,0,0,1,0,4
1532,0,0,0,0,0,0,0,0,0,0,0,4,8,13,16,16,18,26,44,62,71,75,67,46,1,0,4
1533,0,0,0,0,0,0,0,0,0,0,0,2,6,12,18,23,29,35,43,45,39,27,15,0,1,0,4
1534,0,0,0,0,0,0,0,0,0,0,0,22,31,37,36,0,0,30,48,69,75,56,0,0,1,0,4
1535,0,0,0,0,0,0,0,0,0,0,0,8,23,30,19,0,0,20,36,47,47,34,0,0,1,0,4
1536,0,0,0,0,0,0,0,0,0,0,10,24,35,33,23,27,49,42,37,44,21,3,0,0,1,0,4
1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1538,0,0,0,0,0,0,0,0,0,0,0,8,18,27,35,39,36,36,48,66,70,54,31,0,1,0,4
1539,0,0,0,0,0,0,0,0,0,0,0,10,25,43,51,46,37,38,47,55,54,41,0,0,1,0,4
1540,0,0,0,0,0,0,0,0,0,0,0,9,17,25,32,34,35,42,57,71,75,67,54,38,1,0,4
1541,0,0,0,0,0,0,0,0,0,0,0,8,16,24,27,28,32,41,52,56,50,36,22,0,1,0,4
1542,13,14,14,11,7,5,2,0,0,0,0,1,3,3,2,2,3,4,5,6,7,9,10,11,1,0,4
1543,7,5,3,0,2,2,2,2,2,2,2,0,2,3,5,6,5,2,2,3,5,6,8,8,1,0,4
1544,0,0,0,0,0,0,0,0,0,0,0,18,29,38,44,41,35,37,46,52,50,40,0,0,1,0,4
1545,0,0,0,0,0,0,0,0,0,0,0,18,30,31,25,26,36,50,56,50,36,22,0,0,1,0,4
1546,0,0,0,0,0,0,0,0,0,0,41,49,24,16,16,24,41,49,57,57,41,33,16,0,1,0,4
1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1550,0,0,0,0,0,0,0,15,42,66,63,41,23,20,0,0,0,0,0,0,0,0,0,0,1,0,4
1551,0,0,0,0,0,0,0,26,55,75,65,40,25,23,0,0,0,0,0,0,0,0,0,0,1,0,4
1552,0,0,0,0,0,0,0,5,12,24,34,42,48,48,42,34,26,18,18,21,18,0,0,0,1,0,4
1553,0,0,0,0,0,0,0,0,9,29,52,71,75,65,52,35,0,0,0,0,0,0,0,0,1,0,4
1554,0,0,0,0,0,0,0,0,0,0,0,0,7,13,17,17,15,21,38,58,67,55,32,0,1,0,4
1555,0,0,0,0,0,0,0,0,0,0,0,0,19,27,29,26,26,45,75,67,28,0,0,0,1,0,4
1556,0,0,0,0,0,0,0,0,1,12,36,63,75,60,45,46,45,27,0,0,0,0,0,0,1,0,4
1557,0,0,0,0,0,0,0,0,15,26,36,45,49,49,58,75,71,34,0,0,0,0,0,0,1,0,4
1558,0,0,0,0,0,0,0,19,28,34,36,33,28,25,25,30,37,45,52,60,69,75,66,45,1,0,4
1559,0,0,0,0,0,0,0,19,29,38,45,47,44,39,36,35,35,34,32,41,56,36,8,0,1,0,4
1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,63,73,64,42,0,1,0,4
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,33,29,18,0,0,1,0,4
1562,0,0,0,0,0,0,0,0,0,0,0,7,9,12,15,19,30,46,64,75,69,51,29,0,1,0,4
1563,0,0,0,0,0,0,0,0,0,0,0,11,19,23,23,22,28,41,50,47,33,0,0,0,1,0,4
1564,0,0,0,0,0,0,0,0,0,0,0,19,26,33,38,45,53,63,72,75,68,52,33,0,1,0,4
1565,0,0,0,0,0,0,0,0,0,0,0,20,26,26,23,23,32,46,53,46,29,0,0,0,1,0,4
1566,0,0,0,0,0,0,0,0,0,0,0,21,35,39,35,35,39,57,70,75,66,43,0,0,1,0,4
1567,0,0,0,0,0,0,0,0,0,0,0,22,48,71,71,53,39,48,66,71,62,0,0,0,1,0,4
1568,0,0,0,0,0,0,0,0,0,0,0,0,8,24,29,15,12,26,42,54,49,35,18,0,1,0,4
1569,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,17,28,44,47,42,42,28,0,0,1,0,4
1570,0,0,0,0,0,0,0,0,0,0,0,0,8,12,14,12,9,15,33,60,75,60,0,0,1,0,4
1571,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,15,13,18,39,62,59,34,0,0,1,0,4
1572,0,0,0,0,0,0,0,0,6,12,20,27,30,31,29,27,28,30,34,38,40,37,28,15,1,0,4
1573,0,0,0,0,0,0,0,2,7,16,28,43,57,69,75,72,66,60,54,46,34,22,11,0,1,0,4
1574,0,0,0,0,0,0,0,0,0,15,31,39,35,29,16,0,0,0,0,0,0,0,0,0,1,0,4
1575,0,0,0,0,0,0,0,0,0,29,62,75,67,45,19,0,0,0,0,0,0,0,0,0,1,0,4
1576,0,0,0,0,0,0,0,0,0,0,18,30,37,35,27,18,21,36,58,75,72,54,31,13,1,0,4
1577,0,0,0,0,0,0,0,0,0,0,26,41,48,44,35,29,32,38,41,38,29,20,11,0,1,0,4
1578,0,0,0,0,0,0,0,0,0,6,16,31,42,45,41,39,44,55,67,73,72,63,48,33,1,0,4
1579,0,0,0,0,0,0,0,0,0,8,20,37,51,56,48,38,37,46,59,63,53,35,0,0,1,0,4
1580,0,0,0,0,0,0,0,0,0,0,0,8,18,27,35,39,36,36,48,66,70,54,31,0,1,0,4
1581,0,0,0,0,0,0,0,0,0,0,0,10,25,43,51,46,37,38,47,55,54,41,0,0,1,0,4
1582,72,54,30,12,0,0,0,0,0,0,0,0,19,24,27,27,24,24,30,40,48,53,63,75,1,0,4
1583,32,21,0,0,0,0,0,0,0,0,0,0,30,47,56,54,44,34,30,35,44,50,51,44,1,0,4
1584,0,0,0,0,0,0,0,0,0,17,32,48,53,45,29,14,6,10,24,36,32,18,0,0,1,0,4
1585,0,0,0,0,0,0,0,0,0,17,44,69,75,56,30,18,21,29,31,26,17,0,0,0,1,0,4
1586,0,0,0,0,0,0,0,0,0,0,0,24,39,54,61,59,51,49,60,71,62,35,0,0,1,0,4
1587,0,0,0,0,0,0,0,0,0,0,0,24,44,62,69,64,58,64,75,69,44,0,0,0,1,0,4
1588,0,0,0,0,0,0,0,0,12,27,46,62,66,60,58,64,60,39,32,51,37,0,0,0,1,0,4
1589,0,0,0,0,0,0,0,0,10,17,27,38,45,51,62,75,67,58,70,72,43,0,0,0,1,0,4
1590,0,0,0,0,0,0,0,0,0,19,32,42,46,45,41,45,58,71,74,69,66,67,60,41,1,0,4
1591,0,0,0,0,0,0,0,0,0,23,50,74,75,55,38,34,39,45,47,44,38,29,20,0,1,0,4
1592,0,0,0,0,0,0,0,0,0,0,0,24,37,48,51,46,40,40,49,57,53,33,0,0,1,0,4
1593,0,0,0,0,0,0,0,0,0,0,0,34,50,63,68,63,57,62,75,72,47,0,0,0,1,0,4
1594,0,0,0,0,0,0,0,10,24,44,57,56,45,34,28,24,21,17,16,21,27,21,0,0,1,0,4
1595,0,0,0,0,0,0,0,9,18,33,50,67,75,69,54,37,27,29,38,35,17,2,0,0,1,0,4
1596,0,0,0,0,0,0,0,0,0,0,0,12,18,21,22,22,27,38,56,68,67,51,0,0,1,0,4
1597,0,0,0,0,0,0,0,0,0,0,0,10,15,20,26,29,31,34,44,59,63,47,0,0,1,0,4
1598,0,0,0,0,0,0,0,0,0,0,0,2,9,21,30,32,30,33,44,57,63,58,42,0,1,0,4
1599,0,0,0,0,0,0,0,0,0,0,0,3,11,22,31,34,29,26,34,48,55,44,0,0,1,0,4
1600,0,0,0,0,0,0,0,0,17,27,32,42,53,49,40,37,35,24,0,0,0,0,0,0,1,0,4
1601,0,0,0,0,0,0,0,0,10,26,48,65,68,59,50,50,42,24,0,0,0,0,0,0,1,0,4
1602,12,0,0,0,0,0,0,6,0,0,15,28,42,52,53,45,32,19,11,10,15,24,26,21,1,0,4
1603,0,0,0,0,0,0,0,6,18,38,59,72,75,68,53,32,17,13,13,14,12,8,5,0,1,0,4
1604,0,0,0,0,0,0,0,0,0,0,0,0,30,44,50,48,44,48,60,72,75,64,46,0,1,0,4
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1606,0,0,0,0,0,0,0,0,0,0,0,13,21,28,33,38,45,58,70,75,71,66,54,34,1,0,4
1607,0,0,0,0,0,0,0,0,0,0,0,9,18,27,35,42,47,53,54,52,49,47,41,27,1,0,4
1608,22,12,0,0,0,0,0,0,0,0,0,16,27,36,39,39,40,51,66,75,70,58,45,33,1,0,4
1609,0,0,0,0,0,0,0,0,0,0,0,17,32,44,44,41,44,52,59,62,56,44,30,18,1,0,4
1610,49,28,12,0,0,0,0,0,0,0,0,9,14,21,27,32,33,33,33,39,51,67,75,67,1,0,4
1611,17,9,0,0,0,0,0,0,0,0,0,11,16,21,27,33,37,39,38,36,35,34,32,26,1,0,4
1612,0,0,0,0,0,0,0,0,0,0,0,11,15,18,20,24,31,45,62,74,75,61,42,22,1,0,4
1613,0,0,0,0,0,0,0,0,0,0,0,14,27,35,30,26,32,48,60,56,39,20,8,0,1,0,4
1614,26,0,0,0,0,0,0,0,0,0,0,0,4,11,17,21,27,38,52,60,57,50,48,42,1,0,4
1615,0,0,0,0,0,0,0,0,0,0,0,1,5,22,29,24,28,41,54,58,50,36,20,0,1,0,4
1616,0,0,0,0,0,0,0,0,0,0,0,26,39,49,49,45,43,52,63,60,40,20,0,0,1,0,4
1617,0,0,0,0,0,0,0,0,0,0,0,26,60,75,54,32,32,44,53,59,56,35,0,0,1,0,4
1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,62,75,66,42,0,1,0,4
1619,0,0,0,0,0,0,0,0,0,0,0,16,25,27,0,0,0,26,47,60,53,0,0,0,1,0,4
1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,51,66,75,75,66,48,1,0,4
1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,43,45,41,38,41,41,27,10,1,0,4
1622,0,0,0,0,0,0,0,0,0,0,0,8,15,24,33,40,48,55,67,75,67,46,0,0,1,0,4
1623,0,0,0,0,0,0,0,0,0,0,0,26,32,35,35,34,34,34,32,25,17,0,0,0,1,0,4
1624,0,0,0,0,0,0,0,0,0,0,0,0,5,13,21,21,15,15,35,66,75,47,0,0,1,0,4
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,33,41,38,0,0,0,1,0,4
1626,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,37,23,27,65,0,0,0,0,0,1,0,4
1627,0,0,0,0,0,0,0,0,0,0,0,0,38,75,75,47,38,42,47,0,0,0,0,0,1,0,4
1628,0,0,0,0,0,0,0,11,27,49,66,75,74,72,68,60,51,47,52,62,70,69,57,41,1,0,4
1629,0,0,0,0,0,0,0,20,48,71,71,68,71,74,69,62,56,56,56,53,44,32,0,0,1,0,4
1630,0,0,0,0,0,0,0,0,0,0,0,3,8,14,18,19,20,30,50,71,75,56,30,0,1,0,4
1631,0,0,0,0,0,0,0,0,0,0,0,6,14,23,26,23,20,28,45,58,53,33,0,0,1,0,4
1632,23,14,0,0,0,0,0,0,6,16,33,51,64,66,56,41,31,34,46,56,53,38,26,24,1,0,4
1633,8,3,0,0,0,0,0,0,8,21,41,62,75,71,56,41,34,35,41,44,42,35,25,15,1,0,4
1634,18,0,0,0,0,0,0,0,0,0,0,20,35,45,44,38,0,45,56,65,66,59,46,31,1,0,4
1635,0,0,0,0,0,0,0,0,0,0,0,44,60,59,44,31,0,32,39,42,40,33,24,16,1,0,4
1636,0,0,0,0,0,0,0,0,0,0,0,37,60,75,73,57,36,22,24,39,54,51,32,0,1,0,4
1637,0,0,0,0,0,0,0,0,0,0,23,42,62,73,69,53,38,32,39,48,44,28,0,0,1,0,4
1638,30,15,0,0,0,0,0,0,0,0,4,9,15,18,15,9,7,16,43,72,75,57,47,41,1,0,4
1639,0,0,0,0,0,0,0,0,0,0,8,20,38,51,47,31,15,8,12,24,36,39,30,16,1,0,4
1640,0,0,0,0,0,0,0,0,0,0,0,16,31,46,51,42,33,34,47,63,75,72,0,0,1,0,4
1641,0,0,0,0,0,0,0,0,0,0,0,22,37,47,47,41,42,48,54,53,44,0,0,0,1,0,4
1642,32,16,6,0,0,0,0,0,0,0,0,0,12,18,26,33,39,46,53,61,69,72,66,50,1,0,4
1643,9,5,0,0,0,0,0,0,0,0,0,0,11,23,34,37,35,38,44,50,49,40,27,16,1,0,4
1644,56,35,18,0,0,0,0,0,0,0,0,12,15,18,21,25,27,30,32,38,49,64,75,72,1,0,4
1645,20,15,0,0,0,0,0,0,0,0,0,11,14,17,18,20,22,24,27,29,31,30,29,24,1,0,4
1646,0,0,0,0,0,0,0,0,8,14,21,30,45,57,57,45,36,43,62,75,66,42,0,0,1,0,4
1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1648,35,21,11,0,0,0,0,0,0,0,6,11,16,21,24,25,28,36,52,68,75,69,60,48,1,0,4
1649,0,0,0,0,0,0,0,0,0,0,12,20,28,31,31,29,29,30,29,25,17,0,0,0,1,0,4
1650,0,0,0,0,0,0,0,0,0,0,10,29,53,72,75,58,39,31,42,56,45,18,0,0,1,0,4
1651,0,0,0,0,0,0,0,0,0,0,13,29,45,50,50,56,64,62,53,59,69,45,0,0,1,0,4
1652,0,0,0,0,0,0,0,0,0,0,0,13,30,33,29,30,31,30,45,75,72,33,0,0,1,0,4
1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1654,75,69,53,33,18,0,0,0,5,5.769231,0,9,13,17,19,20,19,18,17,18,25,37,53,68,1,0,4
1655,13,8,0,0,0,0,0,0,0,0,0,12,17,17,17,21,28,29,25,23,24,26,24,19,1,0,4
1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,73,75,63,72,0,0,1,0,4
1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,63,68,59,0,0,1,0,4
1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1660,0,0,0,0,0,0,0,0,0,0,0,18,33,45,45,39,35,45,64,75,66,63,69,46,1,0,4
1661,0,0,0,0,0,0,0,0,0,0,0,8,20,32,38,40,45,57,68,65,50,29,0,0,1,0,4
1662,0,0,0,0,0,0,0,0,0,0,0,15,30,46,52,46,33,33,30,15,3,0,0,0,1,0,4
1663,0,0,0,0,0,0,0,0,0,0,0,9,25,38,34,22,19,34,44,28,0,0,0,0,1,0,4
1664,0,0,0,0,0,0,0,0,0,0,12,29,42,38,0,0,0,42,61,74,75,62,43,0,1,0,4
1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1666,0,0,0,0,0,0,0,0,0,0,0,4,8,13,18,21,24,36,56,73,75,59,36,17,1,0,4
1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,35,50,60,59,48,31,0,0,1,0,4
1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,53,36,27,19,0,1,0,4
1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,41,20,0,0,0,1,0,4
1670,0,0,0,0,0,0,0,0,14,30,52,70,72,57,38,26,24,27,27,24,18,0,0,0,1,0,4
1671,0,0,0,0,0,0,0,0,18,36,57,73,75,64,46,32,26,27,29,25,17,0,0,0,1,0,4
1672,0,0,0,0,0,0,0,0,0,5,17,37,51,44,33,49,60,28,14,51,75,28,0,0,1,0,4
1673,0,0,0,0,0,0,0,0,0,8,25,43,60,73,68,43,20,16,38,66,68,39,0,0,1,0,4
1674,0,0,0,0,0,0,0,0,0,0,0,12,21,29,33,35,38,48,62,71,65,48,0,0,1,0,4
1675,0,0,0,0,0,0,0,0,0,0,0,0,19,30,41,50,54,56,56,56,51,38,0,0,1,0,4
1676,0,0,0,0,0,0,0,0,0,0,0,0,6,11,13,16,24,42,62,75,71,54,33,15,1,0,4
1677,0,0,0,0,0,0,0,0,0,0,0,0,17,23,27,29,33,41,49,51,44,32,0,0,1,0,4
1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,58,72,75,61,40,0,1,0,4
1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,48,50,44,32,0,0,0,1,0,4
1680,21,0,0,0,0,0,0,0,0,0,0,6,8,11,14,18,26,38,51,65,70,66,53,36,1,0,4
1681,0,0,0,0,0,0,0,0,0,0,0,18,27,32,30,25,23,26,29,29,25,18,11,5,1,0,4
1682,0,0,0,0,0,0,0,0,0,11,27,47,60,58,42,23,15,24,48,66,58,33,0,0,1,0,4
1683,0,0,0,0,0,0,0,0,0,25,52,72,71,59,47,34,26,32,44,47,33,0,0,0,1,0,4
1684,75,72,60,40,24,11,0,0,0,0,0,0,0,0,1,3,5,7,10,14,21,33,49,64,1,0,4
1685,44,11,1,0,0,0,0,0,0,0,0,0,1,2,4,5,8,12,20,29,36,38,50,66,1,0,4
1686,0,0,0,0,0,0,0,14,21,28,39,49,53,57,53,49,42,31,24,17,10,0,0,0,1,0,4
1687,0,0,0,0,0,0,0,17,39,68,75,57,32,21,25,35,39,35,25,14,7,0,0,0,1,0,4
1688,0,0,0,0,0,0,0,0,8,14.583334,0,16,26,34,37,33,27,22,18,15,9,0,0,0,1,0,4
1689,0,0,0,0,0,0,0,0,11,27,50,68,75,68,52,29,0,0,0,0,0,0,0,0,1,0,4
1690,0,0,0,0,0,0,0,0,0,0,0,7,12,16,19,21,26,34,47,60,65,59,45,0,1,0,4
1691,0,0,0,0,0,0,0,0,0,0,0,8,10,11,10,0,0,0,0,0,0,0,0,0,1,0,4
1692,0,0,0,0,0,0,0,0,0,0,18,11,15,32,39,30,17,18,38,57,59,39,0,0,1,0,4
1693,0,0,0,0,0,0,0,0,0,0,8,26,57,75,59,31,17,25,38,38,23,8,0,0,1,0,4
1694,0,0,0,0,0,0,0,0,0,0,0,0,21,32,30,24,21,27,37,43,41,30,0,0,1,0,4
1695,0,0,0,0,0,0,0,0,0,0,0,0,15,22,20,14,17,39,36,31,39,23,0,0,1,0,4
1696,0,0,0,0,0,0,0,0,0,0,25,43,62,74,75,63,45,27,0,0,0,0,0,0,1,0,4
1697,0,0,0,0,0,0,0,0,0,0,28,53,68,63,47,41,43,38,0,0,0,0,0,0,1,0,4
1698,0,0,0,0,0,0,0,0,0,0,0,12,20,24,23,21,24,40,61,75,69,48,26,0,1,0,4
1699,0,0,0,0,0,0,0,0,0,0,16,41,54,44,35,34,34,38,47,51,41,0,0,0,1,0,4
1700,0,0,0,0,0,0,0,0,0,15,26,39,51,59,59,52,44,45,64,75,50,18,3,0,1,0,4
1701,0,0,0,0,0,0,0,0,0,11,27,49,63,57,36,0,0,0,0,0,0,0,0,0,1,0,4
1702,41,22,0,0,0,0,0,0,0,0,0,8,13,19,27,33,38,43,48,56,66,74,72,60,1,0,4
1703,0,0,0,0,0,0,0,0,0,0,0,8,14,22,30,37,41,42,44,48,50,44,30,16,1,0,4
1704,0,0,0,0,0,0,0,0,0,25,38,48,48,42,31,22,17,15,12,10,8,0,0,0,1,0,4
1705,0,0,0,0,0,0,0,0,0,29,52,71,75,61,41,26,19,17,14,11,0,0,0,0,1,0,4
1706,0,0,0,0,0,0,0,0,1,8,21,37,44,33,18,8,9,17,30,42,45,39,27,14,1,0,4
1707,0,0,0,0,0,0,0,0,3,13,34,62,75,61,35,18,15,20,28,30,27,20,0,0,1,0,4
1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,39,44,43,48,55,51,34,0,1,0,4
1709,0,0,0,0,0,0,0,0,0,0,0,0,9,23,40,47,47,41,29,0,0,0,0,0,1,0,4
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,57,63,57,51,31,1,0,4
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1712,0,0,0,0,0,0,0,0,0,0,0,27,51,64,58,39,21,18,29,45,57,55,41,23,1,0,4
1713,0,0,0,0,0,0,0,0,0,0,0,40,65,75,65,49,40,37,35,31,25,19,0,0,1,0,4
1714,0,0,0,0,0,0,0,0,0,0,0,23,33,39,37,31,30,42,60,65,55,45,36,21,1,0,4
1715,0,0,0,0,0,0,0,0,0,0,0,58,75,65,49,34,26,35,50,56,43,23,0,0,1,0,4
1716,0,0,0,0,0,0,0,0,0,0,0,18,41,57,56,39,27,39,65,75,54,26,0,0,1,0,4
1717,0,0,0,0,0,0,0,0,0,0,0,13,32,49,49,34,24,34,53,64,0,0,0,0,1,0,4
1718,0,0,0,0,0,0,0,0,18,15.789474,0,36,57,70,71,58,42,32,28,29,30,27,20,13,1,0,4
1719,0,0,0,0,0,0,0,0,22,41,62,75,73,61,46,37,34,33,29,23,15,0,0,0,1,0,4
1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,57,66,75,72,55,1,0,4
1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,37,39,32,0,0,1,0,4
1722,0,0,0,0,0,0,0,0,0,0,9,19,30,39,42,42,42,45,50,54,54,45,31,0,1,0,4
1723,0,0,0,0,0,0,0,0,0,0,21,49,62,59,58,42,25,30,56,75,65,0,0,0,1,0,4
1724,0,0,0,0,0,0,0,0,0,6,12,20,27,33,38,43,51,59,63,61,51,36,21,0,1,0,4
1725,0,0,0,0,0,0,0,0,0,8,18,32,47,53,52,53,62,65,51,0,0,0,0,0,1,0,4
1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,54,60,54,36,0,1,0,4
1727,0,0,0,0,0,0,0,0,0,0,25,39,41,29,0,0,0,19,30,32,24,0,0,0,1,0,4
1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,64,75,69,62,56,42,0,1,0,4
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,42,53,62,59,0,0,0,0,1,0,4
1730,0,0,0,0,0,0,0,0,0,0,0,21,37,45,42,34,31,37,39,31,0,0,0,0,1,0,4
1731,0,0,0,0,0,0,0,0,0,0,0,26,50,72,75,59,35,13,0,0,0,0,0,0,1,0,4
1732,0,0,0,0,0,0,0,0,21,49,73,75,63,60,56,42,29,26,29,29,24,0,0,0,1,0,4
1733,0,0,0,0,0,0,0,0,17,41,64,70,59,52,55,50,35,26,32,35,22,0,0,0,1,0,4
1734,25,0,0,0,0,0,0,0,0,0,7,12,18,24,30,33,37,45,60,73,75,66,55,42,1,0,4
1735,0,0,0,0,0,0,0,0,0,0,17,29,40,44,41,35,33,36,40,39,31,19,0,0,1,0,4
1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,60,73,75,63,45,0,1,0,4
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1738,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,7,8,15,38,69,75,45,0,0,1,0,4
1739,0,0,0,0,0,0,0,0,0,0,0,11,28,29,13,5,12,31,53,62,52,29,0,0,1,0,4
1740,59,36,17,0,0,0,0,0,0,0,9,14,21,28,33,37,39,36,34,35,42,57,72,75,1,0,4
1741,17,11,5,0,0,0,0,0,0,0,14,23,32,38,38,35,34,34,35,35,35,32,29,23,1,0,4
1742,0,0,0,0,0,0,0,0,0,0,0,0,18,27,32,33,38,50,63,69,64,48,30,0,1,0,4
1743,0,0,0,0,0,0,0,0,0,0,0,0,24,42,49,44,41,49,56,50,32,0,0,0,1,0,4
1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,48,69,75,60,37,0,1,0,4
1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,20,25,23,0,0,0,1,0,4
1746,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,33,51,67,75,69,53,0,1,0,4
1747,0,0,0,0,0,0,0,0,0,0,0,11,16,17,0,0,0,23,29,31,28,0,0,0,1,0,4
1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,65,72,60,40,0,1,0,4
1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,50,52,44,0,0,1,0,4
1750,0,0,0,0,0,0,0,0,0,0,6,12,16,18,15,0,0,24,51,73,67,39,16,0,1,0,4
1751,0,0,0,0,0,0,0,0,0,0,12,15,15,14,11,0,0,18,30,36,30,17,0,0,1,0,4
1752,0,0,0,0,0,0,0,0,0,0,0,37,18,26,48,60,60,60,60,60,48,33,18,0,1,0,4
1753,0,0,0,0,0,0,0,0,0,0,0,38,60,56,38,34,38,41,34,23,11,0,0,0,1,0,4
1754,75,58,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,32,43,51,57,64,73,1,0,4
1755,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,22,23,27,35,35,1,0,4
1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,50,66,75,68,0,0,1,0,4
1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1758,0,0,0,0,0,0,0,0,0,0,37,67,74,49,0,0,0,27,45,61,72,71,60,42,1,0,4
1759,0,0,0,0,0,0,0,0,0,0,42,66,75,63,40,0,0,14,15,16,14,12,8,0,1,0,4
1760,0,0,0,0,0,0,0,0,0,0,20,48,73,75,55,39,39,47,53,52,44,32,0,0,1,0,4
1761,0,0,0,0,0,0,0,0,0,0,27,51,67,74,59,0,0,0,0,0,0,0,0,0,1,0,4
1762,42,66,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,32,39,1,0,3
1763,32,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,19,25,1,0,3
1764,30,57,75,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,1,0,3
1765,44,51,49,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,32,1,0,3
1766,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,39,62,67,1,0,3
1767,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,20,29,1,0,3
1768,75,67,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,36,60,1,0,3
1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1770,57,63,75,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,38,1,0,3
1771,13,20,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,1,0,3
1772,60,27,6,0,0,0,0,0,0,0,0,0,0,0,3,8,13,18,20,19,18,27,53,75,1,0,3
1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,8,8,16,19,9,1,0,3
